run_id,input_run_id,failed_flag,phi,meas_phi,regul_phi,heads,qdrn,mr,oname:h_otype:lst_usecol:ap1_time:2.0,oname:h_otype:lst_usecol:p23_time:2.0,oname:h_otype:lst_usecol:p24_time:2.0,oname:h_otype:lst_usecol:p25_time:2.0,oname:h_otype:lst_usecol:p26_time:2.0,oname:h_otype:lst_usecol:p27_time:2.0,oname:h_otype:lst_usecol:p28_time:2.0,oname:h_otype:lst_usecol:p29_time:2.0,oname:h_otype:lst_usecol:p30_time:2.0,oname:h_otype:lst_usecol:p32_time:2.0,oname:h_otype:lst_usecol:p33_time:2.0,oname:h_otype:lst_usecol:p34_time:2.0,oname:h_otype:lst_usecol:p37_time:2.0,oname:h_otype:lst_usecol:p38_time:2.0,oname:h_otype:lst_usecol:p39_time:2.0,oname:h_otype:lst_usecol:p40_time:2.0,oname:h_otype:lst_usecol:p8_time:2.0,oname:h_otype:lst_usecol:pf_time:2.0,oname:h_otype:lst_usecol:ph_time:2.0,oname:h_otype:lst_usecol:prg_time:2.0,oname:h_otype:lst_usecol:pzhm1_time:2.0,oname:h_otype:lst_usecol:r20_time:2.0,oname:h_otype:lst_usecol:r21_time:2.0,oname:h_otype:lst_usecol:rck1_time:2.0,oname:h_otype:lst_usecol:rck2_time:2.0,oname:q_otype:lst_usecol:bar_time:2.0,oname:q_otype:lst_usecol:gal_time:2.0,oname:mr_otype:lst_usecol:bar_time:2,oname:mr_otype:lst_usecol:gal_time:2,oname:mr_otype:lst_usecol:r20_time:2,oname:mr_otype:lst_usecol:r21_time:2
135,pname:hk_inst:0_ptype:pp_pstyle:m_x:407951.03_y:6428981.70_zone:1_3.162278E+00,0,14435187.3949048,14435187.3949048,0,14020137.0814085,409482.331407234,5567.9820890918,12.92389009,15.60629511,14.34214995,12.75141004,13.75484813,16.8267139,16.31845507,18.40286869,18.25015428,10.36926054,10.18240924,11.38859092,10.34292004,10.90198341,13.29917803,15.093336,13.51020329,14.28730697,14.36737037,11.54666183,13.11861125,11.14796562,12.22074338,10.49376434,10.65393279,-0.9388,-1.6552,0,-0.0630634458633019,0,0
136,pname:hk_inst:0_ptype:pp_pstyle:m_x:408051.03_y:6428981.70_zone:1_1.258925E+00,0,14415244.1446401,14415244.1446401,0,14000340.0491974,409335.900181795,5568.19526093081,12.91565154,15.60719255,14.32561794,12.7429592,13.74436835,16.79842804,16.28154742,18.39908306,18.25163823,10.36857407,10.18206409,11.38704654,10.34221061,10.90062969,13.28811563,15.07000858,13.50596282,14.28680694,14.36643086,11.54626703,13.11521531,11.14612042,12.21505455,10.49324863,10.65314088,-0.93869,-1.6549,0,-0.0630786059133654,0,0
137,pname:hk_inst:0_ptype:pp_pstyle:m_x:408051.03_y:6428981.70_zone:1_1.584893E+00,0,14420742.2898665,14420742.2898665,0,14005782.7461026,409391.443192194,5568.10057169539,12.91853868,15.60696669,14.3309393,12.74546424,13.74628313,16.80198951,16.29255689,18.39996055,18.25089285,10.36883933,10.18220326,11.38760325,10.34249904,10.90117675,13.29149466,15.0766864,13.50783613,14.28696184,14.36672049,11.54640165,13.11617536,11.14687219,12.21718444,10.49343931,10.65343237,-0.93876,-1.655,0,-0.0630718719800549,0,0
138,pname:hk_inst:0_ptype:pp_pstyle:m_x:408051.03_y:6428981.70_zone:1_1.995262E+00,0,14426212.7650969,14426212.7650969,0,14011197.738799,409446.990064674,5568.03623330254,12.92141087,15.60674158,14.33623182,12.74795572,13.74818732,16.80553131,16.30349925,18.40082081,18.25015055,10.36910319,10.18234167,11.38815711,10.34278597,10.90172105,13.2948554,15.0833261,13.5097003,14.28711587,14.36700858,11.54653554,13.1171303,11.14762022,12.21930354,10.49362898,10.65372234,-0.93883,-1.6551,0,-0.0630672964448382,0,0
139,pname:hk_inst:0_ptype:pp_pstyle:m_x:408051.03_y:6428981.70_zone:1_2.511886E+00,0,14431682.3686165,14431682.3686165,0,14016570.4735009,409543.947279234,5567.94783628377,12.92426037,15.60651774,14.34148128,12.75042696,13.75007597,16.80904422,16.31434497,18.40166192,18.24941357,10.36936496,10.18247894,11.38870665,10.34307065,10.90226115,13.29818884,15.08990982,13.51155034,14.28726862,14.36729434,11.54666832,13.1180776,11.1483625,12.22140617,10.49381711,10.65401002,-0.9389,-1.6553,0,-0.0630610098905901,0,0
140,pname:hk_inst:0_ptype:pp_pstyle:m_x:408051.03_y:6428981.70_zone:1_3.162278E+00,0,14437125.2361068,14437125.2361068,0,14021887.0582148,409597.483230594,5640.69466138757,12.92707982,15.60629559,14.34667416,12.75287164,13.75194436,16.81251948,16.32506599,18.40248208,18.24868403,10.36962399,10.18261471,11.38925048,10.34335234,10.90279569,13.30148641,15.0964206,13.5133815,14.28741969,14.36757708,11.5467996,13.11901487,11.14909713,12.22348692,10.4940032,10.65429469,-0.93896,-1.6554,0,-0.0682156918190652,0,0
141,pname:hk_inst:0_ptype:pp_pstyle:m_x:408151.03_y:6428981.70_zone:1_1.258925E+00,0,14414597.6813201,14414597.6813201,0,13999640.1105189,409389.422499234,5568.148301943,12.91625708,15.60723944,14.32590077,12.74304319,13.74371087,16.79619574,16.27912689,18.39640198,18.25100181,10.36868363,10.18212934,11.38722526,10.34234604,10.9008783,13.28826952,15.06931775,13.50701252,14.28683753,14.36648377,11.54630618,13.11526643,11.14646498,12.21571336,10.49331915,10.65324529,-0.93875,-1.655,0,-0.0630752663792829,0,0
142,pname:hk_inst:0_ptype:pp_pstyle:m_x:408151.03_y:6428981.70_zone:1_1.584893E+00,0,14419396.0863768,14419396.0863768,0,14004370.9461703,409457.094825474,5568.04538102831,12.91974774,15.60706075,14.33150264,12.74563165,13.74497034,16.79753317,16.28772143,18.39453077,18.24961989,10.36905821,10.18233364,11.38796029,10.34276963,10.90167343,13.29180145,15.07530546,13.50993352,14.28702295,14.36682621,11.54647991,13.1162774,11.14756057,12.21850022,10.49358023,10.65364096,-0.93888,-1.6551,0,-0.0630679470028703,0,0
143,pname:hk_inst:0_ptype:pp_pstyle:m_x:408151.03_y:6428981.70_zone:1_1.995262E+00,0,14424198.8281929,14424198.8281929,0,14009064.7332681,409566.180604194,5567.91432059849,12.92321964,15.60688294,14.33707258,12.7482057,13.74622276,16.79886541,16.29626125,18.39258582,18.24824284,10.36943096,10.18253695,11.38869163,10.34319111,10.90246469,13.29531361,15.08125765,13.51284055,14.28720743,14.36716691,11.54665268,13.11728291,11.14865075,12.22127265,10.49383994,10.65403461,-0.93901,-1.6553,0,-0.0630586263320071,0,0
144,pname:hk_inst:0_ptype:pp_pstyle:m_x:408151.03_y:6428981.70_zone:1_2.511886E+00,0,14428984.6018478,14428984.6018478,0,14013710.0820495,409633.869467394,5640.65033094202,12.92666375,15.60670682,14.34259587,12.75075864,13.74746628,16.8001895,16.30472386,18.39057597,18.24687503,10.36980077,10.18273856,11.38941737,10.34360941,10.90324988,13.29879687,15.08715868,13.51572577,14.28739033,14.36750494,11.54682411,13.11828047,11.14973268,12.22402331,10.49409768,10.6544253,-0.93914,-1.6554,0,-0.0682125620844364,0,0
145,pname:hk_inst:0_ptype:pp_pstyle:m_x:408151.03_y:6428981.70_zone:1_3.162278E+00,0,14433679.1431311,14433679.1431311,0,14018295.6247277,409742.979559074,5640.53884428463,12.93007105,15.60653265,14.34805829,12.75328384,13.74869653,16.80150219,16.31308755,18.38851116,18.24552038,10.37016682,10.18293814,11.39013562,10.34402342,10.9040271,13.30224214,15.09299338,13.51858192,14.28757132,14.36783945,11.5469937,13.11926739,11.15080355,12.22674512,10.4943527,10.65481194,-0.93927,-1.6556,0,-0.0682046910522852,0,0
146,pname:hk_inst:0_ptype:pp_pstyle:m_x:408251.03_y:6428981.70_zone:1_1.258925E+00,0,14408946.8469716,14408946.8469716,0,13993969.1084912,409409.630595234,5568.10788522921,12.91644844,15.60733328,14.32501261,12.7427368,13.74304169,16.79468312,16.27478882,18.36866497,18.24894009,10.36882504,10.18221935,11.38741904,10.34253078,10.90120722,13.28783649,15.06737301,13.50853635,14.28686611,14.36652893,11.54635113,13.11522353,11.14691629,12.2162294,10.49340722,10.65337073,-0.93885,-1.655,0,-0.0630723920926786,0,0
147,pname:hk_inst:0_ptype:pp_pstyle:m_x:408251.03_y:6428981.70_zone:1_1.584893E+00,0,14408335.7290629,14408335.7290629,0,13993230.8382052,409536.902714274,5567.9881434338,12.92012901,15.60724817,14.32972804,12.74501936,13.74363388,16.79451196,16.27906469,18.34015231,18.24549458,10.36934071,10.18251348,11.38834727,10.34313868,10.90233046,13.29093609,15.07142256,13.51297781,14.28708004,14.36691641,11.54656966,13.11619156,11.14846207,12.2195303,10.49375615,10.65389153,-0.93907,-1.6552,0,-0.0630638764318502,0,0
148,pname:hk_inst:0_ptype:pp_pstyle:m_x:408251.03_y:6428981.70_zone:1_1.995262E+00,0,14407973.7835837,14407973.7835837,0,13992668.9367172,409664.197746594,5640.64911995341,12.92378885,15.60716356,14.3344157,12.74728888,13.74422314,16.79434373,16.28331722,18.31272368,18.24205799,10.36985379,10.18280616,11.38927068,10.34374354,10.90344805,13.29401784,15.0754486,13.51739765,14.28729282,14.3673019,11.54678702,13.11715423,11.15000007,12.22281331,10.4941033,10.65440967,-0.93929,-1.6554,0,-0.0682124765883054,0,0
149,pname:hk_inst:0_ptype:pp_pstyle:m_x:408251.03_y:6428981.70_zone:1_2.511886E+00,0,14407715.0631855,14407715.0631855,0,13992280.9721111,409793.538355074,5640.55271928501,12.92741823,15.60707986,14.33906312,12.74953932,13.74480799,16.79417914,16.28753529,18.2864387,18.23864026,10.37036285,10.18309658,11.39018675,10.34434373,10.90455697,13.29707355,15.07944051,13.521784,14.28750387,14.3676843,11.54700272,13.11810893,11.15152613,12.22606962,10.49444774,10.65492373,-0.93952,-1.6556,0,-0.0682056706413052,0,0
150,pname:hk_inst:0_ptype:pp_pstyle:m_x:408251.03_y:6428981.70_zone:1_3.162278E+00,0,14407622.0086534,14407622.0086534,0,13992062.710399,409918.856551073,5640.44170329963,12.93100769,15.60699732,14.34365828,12.75176486,13.74538696,16.7940188,16.29170794,18.26134463,18.23525088,10.37086666,10.18338403,11.39109318,10.34493773,10.90565442,13.30009531,15.08338793,13.52612555,14.28771266,14.36806268,11.54721608,13.11905325,11.15303635,12.22929082,10.49478855,10.65543242,-0.93973,-1.6558,0,-0.0681978327628257,0,0
151,pname:hk_inst:0_ptype:pp_pstyle:m_x:408351.03_y:6428981.70_zone:1_1.258925E+00,0,14407750.2131297,14407750.2131297,0,13992700.7884092,409481.348895234,5568.07582534694,12.91602253,15.60755967,14.32335221,12.74212507,13.74249781,16.79379044,16.27156657,18.37250376,18.24119184,10.36900563,10.18234719,11.38760649,10.34278119,10.90161995,13.28695077,15.06526295,13.51050514,14.2868921,14.366561,11.54640308,13.11508955,11.14745981,12.21632849,10.49351716,10.65351682,-0.939,-1.6551,0,-0.0630701121045428,0,0
152,pname:hk_inst:0_ptype:pp_pstyle:m_x:408351.03_y:6428981.70_zone:1_1.584893E+00,0,14405746.2674319,14405746.2674319,0,13990537.4037712,409640.988441474,5567.87521922055,12.91927795,15.60770018,14.326413,12.7437978,13.74254761,16.79272873,16.2726316,18.34688642,18.23000598,10.3697014,10.18276885,11.38872153,10.34363892,10.90315485,13.28916748,15.06721011,13.51691,14.28713193,14.36698036,11.54667354,13.11592383,11.14954768,12.21972738,10.49397579,10.65418327,-0.93938,-1.6553,0,-0.0630558455215742,0,0
153,pname:hk_inst:0_ptype:pp_pstyle:m_x:408351.03_y:6428981.70_zone:1_1.995262E+00,0,14403840.9757502,14403840.9757502,0,13988401.7378619,409798.652499234,5640.58538908142,12.92251442,15.60783976,14.32945623,12.74546099,13.74259741,16.79167442,16.27369336,18.32141838,18.2188582,10.37039362,10.18318841,11.38983062,10.34449232,10.90468194,13.29137148,15.06914705,13.5232823,14.28737047,14.36739743,11.54694256,13.11675336,11.1516248,12.22310694,10.49443203,10.65484624,-0.93975,-1.6555,0,-0.0682079771565287,0,0
154,pname:hk_inst:0_ptype:pp_pstyle:m_x:408351.03_y:6428981.70_zone:1_2.511886E+00,0,14401941.0377538,14401941.0377538,0,13986300.8006039,409999.806093473,5640.43105643422,12.92572328,15.60797819,14.33247375,12.74711018,13.74264708,16.79063049,16.27474912,18.29617679,18.20777911,10.3710804,10.1836047,11.39093073,10.3453391,10.90619706,13.29355686,15.07106863,13.52960485,14.28760708,14.36781108,11.54720946,13.11757588,11.15368558,12.22645806,10.49488465,10.65550392,-0.94013,-1.6558,0,-0.0681970810751919,0,0
155,pname:hk_inst:0_ptype:pp_pstyle:m_x:408351.03_y:6428981.70_zone:1_3.162278E+00,0,14400038.9091255,14400038.9091255,0,13984241.0737509,410157.567999233,5640.26737534628,12.92889624,15.60811529,14.33545779,12.7487411,13.74269653,16.78959977,16.27579624,18.27123514,18.19679802,10.37175996,10.18401666,11.39201902,10.34617704,10.9076963,13.295718,15.07296993,13.53586129,14.28784115,14.36822021,11.54747354,13.11838926,11.15572467,12.2297721,10.49533247,10.6561546,-0.9405,-1.656,0,-0.0681855247988538,0,0
156,pname:hk_inst:0_ptype:pp_pstyle:m_x:408451.03_y:6428981.70_zone:1_1.258925E+00,0,14406045.7542454,14406045.7542454,0,13990947.8475436,409529.868232194,5568.03846964201,12.91508805,15.60804913,14.32167224,12.74140923,13.74210779,16.7933024,16.26975366,18.38502168,18.21967904,10.36921099,10.18251736,11.38773817,10.34308613,10.90205711,13.28593785,15.06365708,13.51219459,14.28691196,14.36657237,11.54646143,13.11488675,11.1479813,12.21584001,10.49364321,10.65366537,-0.93924,-1.6551,0,-0.0630674554864567,0,0
157,pname:hk_inst:0_ptype:pp_pstyle:m_x:408451.03_y:6428981.70_zone:1_1.584893E+00,0,14402416.7325012,14402416.7325012,0,13987069.3830061,409779.498395393,5567.85109973489,12.91741186,15.60867744,14.32305874,12.74236838,13.74176871,16.79175343,16.26901017,18.3718829,18.18721114,10.37011165,10.18310881,11.38898456,10.34424803,10.90402797,13.28714489,15.06400321,13.52028125,14.28717158,14.36700298,11.54679,13.1155189,11.15058901,12.2187515,10.49422754,10.65448002,-0.93986,-1.6554,0,-0.0630541301873485,0,0
158,pname:hk_inst:0_ptype:pp_pstyle:m_x:408451.03_y:6428981.70_zone:1_1.995262E+00,0,14398929.9817442,14398929.9817442,0,13983260.2409706,410029.251523073,5640.48925050327,12.91972236,15.6093019,14.32443813,12.74332232,13.74143186,16.79021403,16.26827314,18.35881166,18.15507476,10.37100762,10.18369724,11.39022421,10.34540398,10.9059885,13.28834543,15.06434864,13.52832297,14.28742978,14.36743112,11.54711687,13.11614745,11.15318284,12.22164613,10.49480882,10.65529038,-0.94048,-1.6557,0,-0.0682011896702288,0,0
159,pname:hk_inst:0_ptype:pp_pstyle:m_x:408451.03_y:6428981.70_zone:1_2.511886E+00,0,14395447.9924035,14395447.9924035,0,13979530.5872602,410277.100856992,5640.30428622611,12.92201333,15.60992101,14.32580673,12.74426846,13.74109818,16.78868844,16.26754461,18.34584436,18.12335975,10.37189651,10.18428109,11.39145379,10.34655085,10.90793341,13.28953621,15.06469245,13.53629803,14.28768588,14.36785563,11.54744112,13.11677074,11.15575579,12.2245161,10.49538546,10.65609426,-0.94109,-1.656,0,-0.0681881308117295,0,0
160,pname:hk_inst:0_ptype:pp_pstyle:m_x:408451.03_y:6428981.70_zone:1_3.162278E+00,0,14392054.4733103,14392054.4733103,0,13975889.6282175,410525.069967232,5639.77512558864,12.92427889,15.61053336,14.32716108,12.74520441,13.74076855,16.78718067,16.26682664,18.33301558,18.09215033,10.37277597,10.18485885,11.39267005,10.34768567,10.90985763,13.29071422,15.06503388,13.54418577,14.28793924,14.36827536,11.54776194,13.1173871,11.15830116,12.22735401,10.49595597,10.65688952,-0.9417,-1.6563,0,-0.0681507696521013,0,0
161,pname:hk_inst:0_ptype:pp_pstyle:m_x:408551.03_y:6428981.70_zone:1_1.258925E+00,0,14406315.5922206,14406315.5922206,0,13991101.4355491,409646.102015394,5568.05465611918,12.91398205,15.60912172,14.32036719,12.74075192,13.74184486,16.79303338,16.26878005,18.38903245,18.22051294,10.3693921,10.18272066,11.38774122,10.34338196,10.90235647,13.28504545,15.06259803,13.51203213,14.28692069,14.36655362,11.54651726,13.1146449,11.14823045,12.21489154,10.49376086,10.65377131,-0.93961,-1.6552,0,-0.0630686066181011,0,0
162,pname:hk_inst:0_ptype:pp_pstyle:m_x:408551.03_y:6428981.70_zone:1_1.584893E+00,0,14402882.9788169,14402882.9788169,0,13987346.4692395,409968.698792993,5567.81078436269,12.91520352,15.61081861,14.32045263,12.74105586,13.7412434,16.7912156,16.26706483,18.37989845,18.18869113,10.3704733,10.18351493,11.38899057,10.34483881,10.9046255,13.28536293,15.06188801,13.51995227,14.28718904,14.3669655,11.54690155,13.11503585,11.15108598,12.21685754,10.49446254,10.65469158,-0.94059,-1.6555,0,-0.0630512630216016,0,0
163,pname:hk_inst:0_ptype:pp_pstyle:m_x:408551.03_y:6428981.70_zone:1_1.995262E+00,0,14399603.6798373,14399603.6798373,0,13983630.242721,410332.989866272,5640.44725001724,12.9164183,15.61250459,14.32053847,12.74135842,13.74064546,16.78940832,16.2653604,18.37081433,18.15700896,10.37154885,10.18430517,11.39023318,10.34628807,10.90688224,13.28567912,15.06118291,13.52782381,14.28745595,14.36737503,11.54728376,13.11542462,11.15392566,12.21881226,10.49516054,10.65560699,-0.94157,-1.6559,0,-0.0681982243706378,0,0
164,pname:hk_inst:0_ptype:pp_pstyle:m_x:408551.03_y:6428981.70_zone:1_2.511886E+00,0,14396257.1325972,14396257.1325972,0,13979962.7836455,410654.108430591,5640.24052111983,12.91762317,15.61417535,14.32062453,12.74165882,13.74005269,16.78761651,16.26367154,18.3618051,18.1255534,10.3726158,10.18508928,11.39146563,10.34772578,10.90912057,13.2859932,15.06048475,13.53562543,14.28772068,14.36778107,11.54766293,13.11581012,11.15674179,12.22075042,10.49585299,10.65651504,-0.94254,-1.6562,0,-0.0681836288082227,0,0
165,pname:hk_inst:0_ptype:pp_pstyle:m_x:408551.03_y:6428981.70_zone:1_3.162278E+00,0,14393008.3938351,14393008.3938351,0,13976353.3548004,411014.90137523,5640.13765943158,12.91881496,15.61582673,14.3207106,12.74195627,13.73946661,16.78584482,16.26200261,18.35289476,18.09440756,10.37367145,10.18586533,11.39268468,10.34914822,10.91133473,13.28630433,15.05979536,13.54333702,14.28798261,14.36818252,11.54803808,13.11619123,11.15952706,12.22266705,10.49653808,10.6574133,-0.9435,-1.6566,0,-0.0681763664110504,0,0
166,pname:hk_inst:0_ptype:pp_pstyle:m_x:408651.03_y:6428981.70_zone:1_1.258925E+00,0,14408415.5024482,14408415.5024482,0,13993098.1445379,409749.304089473,5568.05382087377,12.91300856,15.61173705,14.31948822,12.74023763,13.74167021,16.79289469,16.26826666,18.39075342,18.23399972,10.36946316,10.18291543,11.38756403,10.34353711,10.90230462,13.28437675,15.06195163,13.50954678,14.28691345,14.36649914,11.54655768,13.11439945,11.14796072,12.21383125,10.49382711,10.65377261,-0.94012,-1.6552,0,-0.0630685472181052,0,0
167,pname:hk_inst:0_ptype:pp_pstyle:m_x:408651.03_y:6428981.70_zone:1_1.584893E+00,0,14407104.0263148,14407104.0263148,0,13991321.3885798,410214.815631232,5567.82210369697,12.91325937,15.61603971,14.31869669,12.74002851,13.7408944,16.79093811,16.26603831,18.38333501,18.21564452,10.37061513,10.18390394,11.38863668,10.34514844,10.90452147,13.28402716,15.06059626,13.51498954,14.28717461,14.36685677,11.54698237,13.11454558,11.1505467,12.2147403,10.49459481,10.65469413,-0.9416,-1.6556,0,-0.0630520680360002,0,0
168,pname:hk_inst:0_ptype:pp_pstyle:m_x:408651.03_y:6428981.70_zone:1_1.995262E+00,0,14405882.8785409,14405882.8785409,0,13989559.4307034,410682.968312991,5640.47952449402,12.91350913,15.62031438,14.31791006,12.73982071,13.740123,16.7889923,16.26382262,18.3759562,18.19737096,10.37176089,10.18488735,11.38970353,10.34675103,10.90672581,13.2836798,15.05924879,13.52039857,14.28743434,14.3672124,11.54740498,13.11469072,11.15311775,12.21564438,10.49535847,10.65561071,-0.94309,-1.656,0,-0.0682005029999637,0,0
169,pname:hk_inst:0_ptype:pp_pstyle:m_x:408651.03_y:6428981.70_zone:1_2.511886E+00,0,14404563.6788788,14404563.6788788,0,13987817.0677398,411106.231393789,5640.37974516009,12.91375712,15.6245494,14.31713041,12.73961476,13.73935818,16.78706255,16.26162551,18.36863727,18.17922978,10.37289738,10.18586303,11.39076171,10.3483406,10.90891175,13.28333556,15.05791278,13.52575922,14.28769194,14.36756508,11.54782436,13.1148345,11.15566696,12.21654107,10.49611603,10.65651989,-0.94456,-1.6563,0,-0.0681934583967919,0,0
170,pname:hk_inst:0_ptype:pp_pstyle:m_x:408651.03_y:6428981.70_zone:1_3.162278E+00,0,14403308.4163711,14403308.4163711,0,13986098.7675033,411569.481139068,5640.16772869692,12.91400268,15.62873365,14.31635967,12.73941113,13.73860204,16.7851539,16.25945262,18.36139749,18.16126928,10.37402171,10.1868285,11.39180852,10.34991308,10.91107366,13.28299526,15.05659163,13.53105759,14.28794672,14.36791394,11.54823941,13.11497651,11.15818778,12.21742805,10.49686555,10.65741936,-0.94602,-1.6567,0,-0.0681784894147037,0,0
171,pname:hk_inst:0_ptype:pp_pstyle:m_x:408751.03_y:6428981.70_zone:1_1.258925E+00,0,14410758.544524,14410758.544524,0,13995311.5102742,409878.907960193,5568.12628958768,12.91227212,15.61911177,14.31892173,12.73986206,13.74156063,16.79281568,16.26797922,18.39162436,18.23962552,10.36933759,10.18301791,11.38721435,10.34340091,10.9017943,13.28390847,15.06155492,13.50635022,14.2868844,14.3664064,11.54656461,13.11417097,11.14715842,12.2129157,10.49378825,10.65362084,-0.94076,-1.6552,0,-0.0630737009437686,0,0
172,pname:hk_inst:0_ptype:pp_pstyle:m_x:408751.03_y:6428981.70_zone:1_1.584893E+00,0,14411770.7847959,14411770.7847959,0,13995724.1588456,410478.683391231,5567.9425590976,12.9117882,15.63071421,14.31756448,12.73927807,13.74067557,16.79077962,16.26546319,18.38507353,18.22689224,10.37036406,10.18410847,11.38793809,10.34487598,10.90350189,13.28309137,15.05980304,13.50860805,14.28711664,14.36667153,11.54699635,13.11408905,11.1489442,12.21291168,10.49451714,10.65439083,-0.9429,-1.6556,0,-0.0630606345897627,0,0
173,pname:hk_inst:0_ptype:pp_pstyle:m_x:408751.03_y:6428981.70_zone:1_1.995262E+00,0,14412723.0709152,14412723.0709152,0,13996119.0589071,411036.225731869,5567.78627622201,12.91130675,15.64218638,14.31621425,12.73869704,13.73979551,16.7887541,16.26295989,18.37855627,18.21422072,10.37138484,10.18519317,11.38865789,10.34634272,10.90519954,13.28227844,15.05806001,13.51085259,14.28734769,14.36693529,11.54742595,13.11400744,11.15071944,12.21290757,10.49524212,10.65515667,-0.94503,-1.6559,0,-0.0630495200355384,0,0
174,pname:hk_inst:0_ptype:pp_pstyle:m_x:408751.03_y:6428981.70_zone:1_2.511886E+00,0,14413693.2816142,14413693.2816142,0,13996493.2546624,411632.314859387,5567.71209241686,12.9108292,15.65349079,14.31487484,12.73812064,13.73892288,16.78674461,16.26047645,18.37209061,18.20164602,10.37239712,10.18626916,11.38937167,10.3477971,10.90688261,13.28147199,15.05633081,13.51307779,14.28757693,14.36719689,11.54785246,13.11392619,11.15247928,12.21290348,10.49596127,10.6559162,-0.94714,-1.6563,0,-0.0630442441565721,0,0
175,pname:hk_inst:0_ptype:pp_pstyle:m_x:408751.03_y:6428981.70_zone:1_3.162278E+00,0,14414709.6364193,14414709.6364193,0,13996843.7156575,412225.503703065,5640.41705879159,12.91035669,15.66459207,14.31354958,12.7375503,13.73805996,16.78475641,16.25801911,18.36569344,18.18920153,10.37339834,10.18733367,11.39007767,10.34923546,10.90854682,13.280674,15.05461978,13.51527785,14.28780375,14.36745571,11.54827475,13.11384559,11.15421924,12.21289935,10.49667277,10.65666753,-0.94923,-1.6567,0,-0.0681960928155132,0,0
176,pname:hk_inst:0_ptype:pp_pstyle:m_x:408851.03_y:6428981.70_zone:1_1.258925E+00,0,14406233.9754858,14406233.9754858,0,13990686.3607746,409979.379870592,5568.23484058514,12.91177265,15.60571288,14.31857922,12.73961032,13.7414944,16.7927787,16.26783182,18.39214285,18.24218097,10.36901161,10.18293954,11.38678311,10.34294349,10.90097638,13.28360542,15.06132681,13.50386065,14.28683553,14.36628889,11.54652704,13.11398175,11.14611859,12.21224629,10.49362521,10.65333613,-0.94146,-1.6551,0,-0.0630814206466516,0,0
177,pname:hk_inst:0_ptype:pp_pstyle:m_x:408851.03_y:6428981.70_zone:1_1.584893E+00,0,14402718.6085939,14402718.6085939,0,13986432.555198,410717.85422387,5568.1991720617,12.91078976,15.60379673,14.31687931,12.73877484,13.74054291,16.79070532,16.26516719,18.38610727,18.23199722,10.36971299,10.18395175,11.38707678,10.34396236,10.90186848,13.28248542,15.05934626,13.503636,14.28701917,14.36643702,11.54692101,13.11371136,11.14686767,12.21157408,10.49419136,10.6538222,-0.94428,-1.6555,0,-0.0630788840565262,0,0
178,pname:hk_inst:0_ptype:pp_pstyle:m_x:408851.03_y:6428981.70_zone:1_1.995262E+00,0,14399121.2041378,14399121.2041378,0,13982136.0567575,411417.009279227,5568.13810112545,12.90981165,15.60167759,14.31518767,12.73794354,13.73959637,16.78864227,16.26251545,18.38010078,18.22186199,10.37041023,10.1849584,11.38736857,10.34497517,10.9027551,13.28137094,15.05737537,13.50341219,14.28720202,14.36658437,11.54731315,13.11344225,11.14761206,12.21090503,10.49475441,10.65430543,-0.9471,-1.6558,0,-0.0630745409361265,0,0
179,pname:hk_inst:0_ptype:pp_pstyle:m_x:408851.03_y:6428981.70_zone:1_2.511886E+00,0,14395481.3920156,14395481.3920156,0,13977801.1297971,412112.100143385,5568.16207510979,12.90883102,15.59936208,14.31349454,12.7371109,13.73867136,16.78660334,16.25985854,18.37411863,18.21180886,10.37110874,10.1859517,11.38766827,10.3459852,10.90363844,13.28025475,15.05539954,13.50318035,14.28738165,14.36674237,11.54768929,13.11319314,11.14835534,12.21023347,10.4953149,10.65479518,-0.94989,-1.6561,0,-0.0630762458730767,0,0
180,pname:hk_inst:0_ptype:pp_pstyle:m_x:408851.03_y:6428981.70_zone:1_3.162278E+00,0,14391832.498713,14391832.498713,0,13973459.2927766,412805.118452982,5568.08748332563,12.90786964,15.59687209,14.31183255,12.73629436,13.73774129,16.78457702,16.25725336,18.3682205,18.20185324,10.37179223,10.18693949,11.38795385,10.34697806,10.90450731,13.27915976,15.0534632,13.5029607,14.28756205,14.36688679,11.54807527,13.11292779,11.14908449,12.20957598,10.49586717,10.65526883,-0.95266,-1.6564,0,-0.0630709411805917,0,0
181,pname:hk_inst:0_ptype:pp_pstyle:m_x:408951.03_y:6428981.70_zone:1_1.258925E+00,0,14401071.6387632,14401071.6387632,0,13985422.4410504,410080.797486592,5568.40022613004,12.91149918,15.58989814,14.31843111,12.73948037,13.74147615,16.7928092,16.2678232,18.39258215,18.24367395,10.36861138,10.18268805,11.38640451,10.34235509,10.90018439,13.28345674,15.06125233,13.50238613,14.28678702,14.36618119,11.54646434,13.11385715,11.14522795,12.21184764,10.49339505,10.65302212,-0.94196,-1.6551,0,-0.0630931820271078,0,0
