1,18094,12.10642966,0.00125,11.36288936,16.0,HAILLAN1
1,18086,11.97657698,0.00125,11.25261499,16.0,HAILLAN1
1,18092,12.06576075,0.00125,11.32835224,16.0,HAILLAN1
1,18086,11.99919751,0.00125,11.27182495,16.0,HAILLAN1
1,17998,11.87445575,0.00125,11.1658909,16.0,HAILLAN1
1,18084,11.94426124,0.00125,11.2251716,16.0,HAILLAN1
1,17998,11.82032762,0.00125,11.11992384,16.0,HAILLAN1
1,17996,11.82539728,0.00125,11.12422913,16.0,HAILLAN1
1,17991,11.74749586,0.00125,11.05807316,16.0,HAILLAN1
1,17990,11.72422251,0.00125,11.03830881,16.0,HAILLAN1
1,17991,11.65978033,0.00125,10.98358278,16.0,HAILLAN1
1,17978,11.58498769,0.00125,10.92006687,16.0,HAILLAN1
1,17989,11.66056662,0.00125,10.98425052,16.0,HAILLAN1
1,18000,11.61919393,0.00125,10.94911573,16.0,HAILLAN1
1,17978,11.58374272,0.00125,10.91900961,16.0,HAILLAN1
1,17971,11.43771034,0.00125,10.79499499,16.0,HAILLAN1
1,17976,11.54422171,0.00125,10.8854473,16.0,HAILLAN1
1,17970,11.45945478,0.00125,10.81346095,16.0,HAILLAN1
1,17971,11.40776804,0.00125,10.76956719,16.0,HAILLAN1
1,15394,11.34468003,0.00125,10.71599116,16.0,HAILLAN1
1,17969,11.41587853,0.00125,10.77645483,16.0,HAILLAN1
1,15394,11.278823,0.00125,10.66006361,16.0,HAILLAN1
1,15390,11.18191704,0.00125,10.57776847,16.0,HAILLAN1
1,15397,11.25421004,0.00125,10.63916162,16.0,HAILLAN1
1,15389,11.17344496,0.00125,10.57057375,16.0,HAILLAN1
1,15395,11.29283312,0.00125,10.67196138,16.0,HAILLAN1
1,15390,11.1408283,0.00125,10.5428748,16.0,HAILLAN1
1,15388,11.12224359,0.00125,10.52709217,16.0,HAILLAN1
1,15407,10.97517737,0.00125,10.4021996,16.0,HAILLAN1
1,15431,11.04514789,0.00125,10.46162043,16.0,HAILLAN1
1,15409,11.06055829,0.00125,10.47470736,16.0,HAILLAN1
1,15407,10.96953983,0.00125,10.39741205,16.0,HAILLAN1
1,15402,10.88857575,0.00125,10.32865518,16.0,HAILLAN1
1,15401,10.91326638,0.00125,10.34962312,16.0,HAILLAN1
1,15402,10.83690843,0.00125,10.28477791,16.0,HAILLAN1
1,15317,10.7707893,0.00125,10.22862777,16.0,HAILLAN1
1,15400,10.86259648,0.00125,10.30659289,16.0,HAILLAN1
1,15403,10.77520614,0.00125,10.23237867,16.0,HAILLAN1
1,15317,10.72375481,0.00125,10.18868482,16.0,HAILLAN1
1,15327,10.60243731,0.00125,10.08565875,16.0,HAILLAN1
1,15318,10.68570203,0.00125,10.15636938,16.0,HAILLAN1
1,15316,10.69805462,0.00125,10.16685953,16.0,HAILLAN1
1,15327,10.59357936,0.00125,10.07813634,16.0,HAILLAN1
1,15320,10.49150667,0.00125,9.99145347,16.0,HAILLAN1
1,15321,10.60124816,0.00125,10.08464889,16.0,HAILLAN1
1,15322,10.53562654,0.00125,10.02892125,16.0,HAILLAN1
1,15320,10.47723688,0.00125,9.97723688,16.0,HAILLAN1
1,15301,10.42323979,0.00125,9.92323979,16.0,HAILLAN1
